frame,timestamp_s,brightness,saturation,edge_density,top_edge_density,bottom_edge_density,histogram_change,motion_score,scene_cut
313,10.4333,128.2416,63.1658,0.024357,0.025568,0.017472,0.004198,0.023162,0
314,10.4667,128.1883,63.235,0.024623,0.025803,0.017472,0.010246,0.044972,0
315,10.5,128.1565,63.2785,0.02461,0.025783,0.017472,0.004682,0.04864,0
316,10.5333,128.1599,63.3115,0.02444,0.025654,0.017472,0.004067,0.01747,0
317,10.5667,128.2355,63.2559,0.024433,0.025623,0.017472,0.00582,0.025716,0
318,10.6,128.2081,63.2725,0.024463,0.025698,0.017472,0.003315,0.021413,0
319,10.6333,128.2188,63.2394,0.024434,0.025544,0.017472,0.003545,0.017986,0
320,10.6667,128.2583,63.2069,0.024501,0.025592,0.017466,0.005564,0.040859,0
321,10.7,128.2501,63.1856,0.024559,0.025669,0.017463,0.003619,0.026225,0
322,10.7333,128.2478,63.1956,0.024567,0.025658,0.017463,0.003398,0.013275,0
323,10.7667,128.253,63.1595,0.024503,0.025617,0.017463,0.003616,0.017152,0
324,10.8,128.2769,63.1003,0.024608,0.025847,0.017466,0.003669,0.034105,0
325,10.8333,128.3201,63.0079,0.02457,0.025634,0.017466,0.003635,0.018942,0
326,10.8667,128.2861,63.0376,0.024612,0.025579,0.017463,0.004934,0.018417,0
327,10.9,128.2465,63.0234,0.024733,0.025645,0.01789,0.005337,0.026556,0
328,10.9333,128.1677,63.1929,0.024543,0.025667,0.017463,0.005908,0.024247,0
329,10.9667,128.1046,63.3197,0.024618,0.025759,0.017466,0.005231,0.050236,0
330,11.0,128.1228,63.2218,0.02472,0.025735,0.017466,0.005506,0.025525,0
331,11.0333,128.1477,63.2694,0.024594,0.025419,0.017466,0.005913,0.058802,0
332,11.0667,128.1391,63.3273,0.024669,0.025511,0.017466,0.00494,0.060967,0
333,11.1,128.1662,63.2523,0.024607,0.025265,0.017466,0.004218,0.030166,0
334,11.1333,128.1992,63.2054,0.024746,0.025068,0.017466,0.004805,0.022085,0
335,11.1667,128.2048,63.2166,0.024449,0.024853,0.017466,0.006197,0.040844,0
336,11.2,128.1793,63.251,0.02455,0.025039,0.017466,0.003339,0.021009,0
337,11.2333,128.2018,63.2585,0.024497,0.024849,0.017466,0.003572,0.030927,0
338,11.2667,128.188,63.275,0.024632,0.02491,0.017468,0.004973,0.033701,0
339,11.3,128.2015,63.2509,0.02464,0.024978,0.017468,0.006131,0.02277,0
340,11.3333,128.2725,63.1546,0.02455,0.024721,0.017468,0.005041,0.048512,0
341,11.3667,128.2138,63.2274,0.024649,0.024947,0.017468,0.004969,0.053225,0
342,11.4,128.2067,63.2821,0.024639,0.025031,0.017468,0.004705,0.031278,0
343,11.4333,128.1824,63.2899,0.024674,0.025224,0.017468,0.004302,0.024005,0
344,11.4667,128.1746,63.3301,0.02473,0.025314,0.017468,0.005968,0.040016,0
345,11.5,128.1841,63.1083,0.024691,0.025412,0.017928,0.048358,0.201822,0
346,11.5333,128.1806,63.3171,0.024592,0.025314,0.017619,0.049242,0.207662,0
347,11.5667,128.2344,63.2814,0.024549,0.025281,0.017472,0.009057,0.029199,0
348,11.6,128.2129,63.2961,0.024604,0.02547,0.01747,0.006762,0.019855,0
349,11.6333,128.2741,63.2154,0.024559,0.025077,0.01747,0.003984,0.058088,0
350,11.6667,128.2655,63.2539,0.024597,0.025351,0.01747,0.004601,0.055302,0
351,11.7,128.3214,63.0607,0.024724,0.025309,0.01747,0.006961,0.027346,0
352,11.7333,128.2359,63.2572,0.024556,0.025055,0.01747,0.007136,0.0236,0
353,11.7667,128.2863,63.2679,0.024605,0.025176,0.01747,0.005875,0.030301,0
354,11.8,128.294,63.2339,0.024589,0.025088,0.01747,0.00451,0.014472,0
355,11.8333,128.2744,63.276,0.024623,0.025123,0.017474,0.004915,0.040166,0
356,11.8667,128.2527,63.3095,0.024587,0.025167,0.017468,0.004736,0.021557,0
357,11.9,128.2255,63.3233,0.024644,0.025204,0.01747,0.003398,0.01647,0
358,11.9333,128.2697,63.2845,0.024639,0.025092,0.01747,0.004918,0.056463,0
359,11.9667,128.1461,63.4393,0.024687,0.025423,0.01747,0.005749,0.068542,0
360,12.0,128.2331,63.2811,0.024665,0.025276,0.01747,0.005018,0.070483,0
361,12.0333,128.249,63.3188,0.024645,0.025138,0.01747,0.003656,0.01598,0
362,12.0667,128.1704,63.1833,0.025067,0.025156,0.017632,0.006198,0.042361,0
363,12.1,127.8384,63.2183,0.025328,0.025239,0.017477,0.011371,0.059353,0
364,12.1333,127.7952,63.0297,0.025466,0.025184,0.017741,0.011734,0.04405,0
365,12.1667,127.6591,63.1873,0.02534,0.025046,0.017654,0.007673,0.059561,0
366,12.2,127.5328,63.0273,0.025618,0.025039,0.017963,0.006297,0.067809,0
367,12.2333,127.4617,63.2285,0.025408,0.024673,0.01747,0.006358,0.06383,0
368,12.2667,127.3098,63.2746,0.025517,0.024978,0.01747,0.00962,0.105425,0
369,12.3,127.281,63.2677,0.025523,0.025022,0.01747,0.004114,0.022533,0
370,12.3333,127.1821,63.2154,0.02547,0.024888,0.01747,0.006441,0.029972,0
371,12.3667,127.156,63.2065,0.025481,0.025066,0.01747,0.004343,0.016376,0
372,12.4,127.0519,63.2439,0.025534,0.025195,0.01747,0.004534,0.027102,0
373,12.4333,126.98,63.2291,0.025454,0.02507,0.01747,0.006208,0.046726,0
374,12.4667,126.8019,63.3351,0.025725,0.02545,0.017575,0.008229,0.050521,0
375,12.5,126.7427,63.3111,0.025793,0.02554,0.01747,0.00515,0.021618,0
376,12.5333,126.7762,63.3421,0.025598,0.025347,0.017468,0.005196,0.049464,0
377,12.5667,126.7497,63.3818,0.02565,0.025546,0.01747,0.004852,0.044241,0
378,12.6,126.7602,63.3707,0.025878,0.025421,0.01747,0.004117,0.022672,0
379,12.6333,126.8321,63.3064,0.026132,0.025217,0.01747,0.004382,0.023327,0
380,12.6667,126.8312,63.327,0.026114,0.025279,0.01747,0.00488,0.026588,0
381,12.7,126.8773,63.2917,0.026432,0.025527,0.01747,0.003376,0.02374,0
382,12.7333,126.9398,63.3052,0.026902,0.025134,0.01747,0.003497,0.034508,0
383,12.7667,126.943,63.2573,0.027013,0.025228,0.017474,0.00371,0.030666,0
384,12.8,126.9262,63.2718,0.026958,0.025252,0.017474,0.002787,0.016307,0
385,12.8333,126.9925,63.2232,0.027173,0.025235,0.017483,0.003764,0.013477,0
386,12.8667,127.0373,63.1927,0.027115,0.025235,0.017483,0.004387,0.029885,0
387,12.9,127.089,63.1919,0.027081,0.025373,0.017485,0.007032,0.025488,0
388,12.9333,127.153,63.1412,0.027102,0.025305,0.017667,0.005705,0.026143,0
389,12.9667,127.1166,63.291,0.027267,0.025764,0.017485,0.006501,0.038257,0
390,13.0,127.237,63.3873,0.027586,0.025867,0.017485,0.009702,0.032298,0
391,13.0333,127.492,63.3576,0.027615,0.025731,0.017485,0.007592,0.047059,0
392,13.0667,127.5527,63.3035,0.027631,0.025606,0.017485,0.004085,0.049839,0
393,13.1,127.6025,63.2037,0.027799,0.025542,0.017485,0.003892,0.077163,0
394,13.1333,127.2083,63.3549,0.02784,0.025669,0.017485,0.006458,0.106316,0
395,13.1667,126.8491,63.3751,0.027876,0.025974,0.017485,0.010254,0.08744,0
396,13.2,126.7567,63.294,0.027932,0.025998,0.017632,0.006082,0.070801,0
397,13.2333,126.5429,63.2273,0.027886,0.025845,0.018015,0.014279,0.079204,0
398,13.2667,126.0637,63.655,0.027565,0.026003,0.017485,0.012523,0.071327,0
399,13.3,125.9924,63.681,0.027406,0.025917,0.018173,0.011626,0.033207,0
400,13.3333,125.9003,62.7197,0.027143,0.025827,0.017479,0.031736,0.101439,0
401,13.3667,125.858,62.6534,0.027146,0.02597,0.017479,0.008988,0.05884,0
402,13.4,125.8966,62.6063,0.027185,0.02584,0.017558,0.008244,0.054563,0
403,13.4333,125.6248,62.6974,0.027677,0.026062,0.017923,0.008163,0.073116,0
404,13.4667,125.4487,62.9042,0.027858,0.026191,0.017573,0.006661,0.036951,0
405,13.5,125.4373,62.8008,0.028423,0.02618,0.019304,0.010036,0.041256,0
406,13.5333,125.2365,63.0767,0.0282,0.026121,0.017483,0.011227,0.052122,0
407,13.5667,125.2008,63.0642,0.028424,0.026049,0.017483,0.003729,0.018965,0
408,13.6,125.0571,63.0934,0.028549,0.025731,0.017483,0.004701,0.034114,0
409,13.6333,124.9487,63.1115,0.028504,0.025691,0.017479,0.006272,0.035581,0
410,13.6667,124.8381,63.1,0.028924,0.025744,0.017479,0.004182,0.02313,0
411,13.7,124.8311,63.0505,0.029266,0.025691,0.017479,0.004947,0.050598,0
412,13.7333,124.6599,63.1204,0.029694,0.025849,0.017479,0.007454,0.054604,0
413,13.7667,124.6986,62.8615,0.030084,0.025632,0.019007,0.008942,0.073421,0
414,13.8,124.5617,63.0661,0.030101,0.025549,0.017901,0.006889,0.027477,0
415,13.8333,124.546,63.0013,0.03034,0.025533,0.01856,0.006817,0.03595,0
416,13.8667,124.3268,63.1524,0.030505,0.025448,0.017479,0.005942,0.037032,0
417,13.9,124.3236,63.1679,0.030478,0.025355,0.017479,0.003876,0.030023,0
418,13.9333,124.1703,63.2737,0.030473,0.025895,0.017479,0.005891,0.041663,0
419,13.9667,124.0756,63.3021,0.030618,0.026073,0.017479,0.005654,0.028408,0
420,14.0,124.0335,63.3462,0.030616,0.025566,0.017479,0.006446,0.048836,0
421,14.0333,124.0223,63.1818,0.030666,0.025772,0.017853,0.005609,0.059809,0
422,14.0667,124.0782,63.2354,0.030482,0.025963,0.017847,0.005228,0.066532,0
423,14.1,123.9464,63.4522,0.030743,0.025845,0.017479,0.004193,0.035646,0
424,14.1333,124.0476,63.3799,0.030385,0.025904,0.017479,0.00501,0.026226,0
425,14.1667,124.0785,63.2194,0.030355,0.025908,0.017488,0.005697,0.017703,0
426,14.2,124.0441,63.161,0.030891,0.025965,0.018378,0.007416,0.051911,0
427,14.2333,124.0579,63.1473,0.030876,0.0259,0.018175,0.003807,0.031985,0
428,14.2667,123.8623,63.3361,0.031064,0.025807,0.017479,0.005657,0.080533,0
429,14.3,123.7587,63.4136,0.03115,0.025882,0.017479,0.005283,0.050931,0
430,14.3333,123.7694,63.2978,0.031359,0.02606,0.017479,0.005055,0.058121,0
431,14.3667,123.7049,63.3724,0.031377,0.026126,0.017481,0.004603,0.020614,0
432,14.4,123.7404,63.3455,0.031406,0.025963,0.017479,0.005009,0.019475,0
433,14.4333,123.6691,63.2259,0.031514,0.026334,0.017498,0.010747,0.033005,0
434,14.4667,123.6459,63.2224,0.032092,0.026455,0.01923,0.010944,0.055298,0
435,14.5,123.5464,63.4695,0.031695,0.026435,0.017481,0.008827,0.053675,0
436,14.5333,123.5608,63.4176,0.031757,0.026395,0.017483,0.00443,0.022664,0
437,14.5667,123.5528,63.4605,0.031964,0.026415,0.017483,0.00404,0.023504,0
438,14.6,123.6108,63.3016,0.031853,0.025948,0.017483,0.005237,0.051443,0
439,14.6333,123.5526,63.3413,0.031881,0.026235,0.017483,0.004715,0.058555,0
440,14.6667,123.5208,63.3427,0.03181,0.02624,0.017483,0.004655,0.02892,0
441,14.7,123.6044,63.1761,0.031861,0.026106,0.017483,0.013902,0.041107,0
442,14.7333,123.5328,63.2638,0.031713,0.026038,0.017483,0.007797,0.027714,0
443,14.7667,123.6025,63.2164,0.031895,0.026095,0.017695,0.005614,0.026757,0
444,14.8,123.6107,63.2203,0.031761,0.026009,0.017599,0.005447,0.03517,0
445,14.8333,123.6063,63.2278,0.031678,0.026095,0.017483,0.004605,0.019786,0
446,14.8667,123.5986,63.2901,0.031651,0.025983,0.017483,0.003793,0.018424,0
447,14.9,123.6892,63.3211,0.031747,0.025911,0.017483,0.004874,0.028962,0
448,14.9333,123.7802,63.3304,0.031866,0.02611,0.017483,0.004667,0.04424,0
449,14.9667,123.9476,63.3646,0.031729,0.026229,0.017483,0.006707,0.046741,0
450,15.0,124.0905,63.3691,0.032092,0.026398,0.017483,0.007896,0.031162,0
451,15.0333,124.1365,63.3672,0.032098,0.026365,0.017483,0.004964,0.014537,0
452,15.0667,124.4077,62.8352,0.032189,0.025897,0.018138,0.033913,0.06156,0
453,15.1,124.4587,62.8021,0.032308,0.026018,0.018138,0.004898,0.01829,0
454,15.1333,124.5765,62.708,0.032232,0.025917,0.018138,0.004969,0.030473,0
455,15.1667,124.5675,62.6575,0.032155,0.025252,0.018138,0.006525,0.060929,0
456,15.2,124.5277,62.7079,0.032182,0.025485,0.018138,0.004403,0.052855,0
457,15.2333,124.5346,62.6938,0.032199,0.025568,0.018238,0.004104,0.022061,0
458,15.2667,124.5182,62.6919,0.032178,0.025579,0.018138,0.006034,0.02512,0
459,15.3,124.5554,62.6168,0.032161,0.025516,0.018138,0.004866,0.023574,0
460,15.3333,124.5249,62.6517,0.032159,0.02557,0.018138,0.003921,0.01784,0
461,15.3667,124.5753,62.4741,0.032257,0.02581,0.018138,0.005887,0.035292,0
462,15.4,124.5674,62.5567,0.032239,0.02581,0.018138,0.001296,0.011511,0
463,15.4333,124.5545,62.5764,0.032307,0.025937,0.018133,0.003534,0.019922,0
464,15.4667,124.6183,62.4866,0.032195,0.025619,0.018135,0.004869,0.047953,0
465,15.5,124.5879,62.5506,0.032245,0.025884,0.018135,0.002631,0.046849,0
466,15.5333,124.7005,62.3886,0.032317,0.025568,0.018409,0.005252,0.063056,0
467,15.5667,124.7159,62.3765,0.032328,0.025575,0.018626,0.004162,0.02108,0
468,15.6,124.8,62.3652,0.032243,0.0255,0.018569,0.005709,0.027337,0
469,15.6333,124.7954,62.4391,0.032506,0.025601,0.018619,0.003614,0.02143,0
470,15.6667,125.0141,62.4662,0.032489,0.025494,0.018135,0.00551,0.033042,0
471,15.7,125.1707,62.5292,0.03261,0.025638,0.018135,0.004238,0.021522,0
472,15.7333,125.2018,62.444,0.032785,0.025628,0.018135,0.003926,0.016637,0
473,15.7667,125.3414,62.4496,0.032637,0.025294,0.018133,0.005339,0.05435,0
474,15.8,125.32,62.479,0.032699,0.025566,0.018129,0.005518,0.045089,0
475,15.8333,125.3305,62.5203,0.032747,0.025702,0.018129,0.005706,0.043361,0
476,15.8667,125.3416,62.5154,0.032731,0.025829,0.018129,0.003921,0.015675,0
477,15.9,125.3877,62.4658,0.032724,0.02563,0.018129,0.003546,0.018477,0
478,15.9333,125.3587,62.509,0.032739,0.025733,0.018129,0.001347,0.012875,0
479,15.9667,125.3686,62.5137,0.032715,0.025698,0.018129,0.002888,0.014427,0
480,16.0,125.3054,62.5077,0.032922,0.025906,0.018131,0.003031,0.033084,0
481,16.0333,125.285,62.3264,0.033116,0.025913,0.01888,0.007572,0.027746,0
482,16.0667,125.29,62.2729,0.033283,0.025994,0.019175,0.00823,0.066747,0
483,16.1,124.9315,62.707,0.033314,0.026378,0.018008,0.008628,0.082991,0
484,16.1333,124.9436,62.6475,0.033323,0.026637,0.018008,0.004664,0.020849,0
485,16.1667,124.9833,62.5124,0.03346,0.02667,0.018011,0.005634,0.01911,0
486,16.2,125.0374,62.5289,0.033427,0.026692,0.018006,0.005932,0.023755,0
487,16.2333,125.0893,62.4138,0.033579,0.027106,0.018179,0.006756,0.026124,0
488,16.2667,125.2205,62.2873,0.03387,0.026742,0.019593,0.007621,0.050019,0
489,16.3,125.2289,62.3567,0.033823,0.026624,0.018313,0.007579,0.061728,0
490,16.3333,125.2081,62.4202,0.033721,0.026641,0.018446,0.005035,0.028921,0
491,16.3667,125.2917,62.2515,0.033848,0.02649,0.019188,0.005822,0.060502,0
492,16.4,125.178,62.4649,0.033585,0.026431,0.018011,0.006734,0.056627,0
493,16.4333,125.1848,62.4292,0.033573,0.02636,0.018011,0.003236,0.02647,0
494,16.4667,125.1504,62.4742,0.033529,0.026248,0.018011,0.003462,0.015759,0
495,16.5,125.1134,62.5566,0.033525,0.026281,0.018011,0.005417,0.023671,0
496,16.5333,124.8062,62.5926,0.033815,0.026295,0.018054,0.005749,0.039855,0
497,16.5667,124.5162,62.482,0.034153,0.02608,0.018562,0.00819,0.063428,0
498,16.6,124.2741,62.7249,0.034001,0.026159,0.018011,0.007566,0.03724,0
499,16.6333,124.263,62.6799,0.033799,0.02609,0.018118,0.003471,0.021176,0
500,16.6667,124.3611,62.53,0.033822,0.025799,0.018595,0.005058,0.047517,0
501,16.7,123.9595,62.7181,0.033774,0.025625,0.018002,0.007887,0.067509,0
502,16.7333,123.6768,62.7299,0.033772,0.02581,0.018002,0.007761,0.026761,0
503,16.7667,123.7116,62.6658,0.033723,0.025663,0.018002,0.005413,0.021295,0
504,16.8,123.6044,62.7338,0.033557,0.02572,0.018002,0.007232,0.024208,0
505,16.8333,123.6059,62.7519,0.033572,0.025423,0.018002,0.004482,0.018069,0
506,16.8667,123.6302,62.7004,0.033526,0.025316,0.018002,0.005094,0.030053,0
507,16.9,123.6065,62.6723,0.033603,0.025331,0.018002,0.00789,0.019023,0
508,16.9333,123.5561,62.9948,0.03373,0.025336,0.018002,0.036207,0.01566,0
509,16.9667,123.4965,63.6847,0.033676,0.025055,0.018002,0.049442,0.054992,0
510,17.0,123.5892,64.316,0.033513,0.025276,0.018002,0.028425,0.054864,0
511,17.0333,123.5887,64.6085,0.033477,0.02536,0.018002,0.017342,0.024361,0
512,17.0667,123.4979,64.7921,0.033622,0.025472,0.018002,0.016428,0.037728,0
513,17.1,123.5096,64.7422,0.033479,0.02563,0.018002,0.00472,0.020427,0
514,17.1333,123.4603,65.0414,0.03361,0.025617,0.018002,0.029034,0.020499,0
515,17.1667,123.5104,65.008,0.033565,0.025309,0.0181,0.004705,0.032205,0
516,17.2,123.5322,65.0332,0.03327,0.025432,0.018278,0.004894,0.026643,0
517,17.2333,123.5226,65.0478,0.033181,0.025419,0.018002,0.00324,0.01618,0
518,17.2667,123.6065,64.9936,0.033137,0.025116,0.018002,0.005102,0.052135,0
519,17.3,123.6353,64.8687,0.033423,0.025033,0.018348,0.006481,0.039113,0
520,17.3333,123.5981,64.9751,0.033274,0.025011,0.018002,0.005257,0.017665,0
521,17.3667,123.6143,64.9082,0.033251,0.024868,0.018002,0.005235,0.024662,0
522,17.4,123.6021,64.8224,0.033408,0.024976,0.018002,0.006382,0.016536,0
523,17.4333,123.5625,64.9514,0.033233,0.02491,0.018002,0.005259,0.015761,0
524,17.4667,123.5594,64.9573,0.033123,0.024976,0.018002,0.004071,0.029769,0
525,17.5,123.5254,64.9918,0.033177,0.025316,0.018002,0.003577,0.024102,0
526,17.5333,123.5076,65.0347,0.033445,0.02563,0.018002,0.005416,0.033944,0
527,17.5667,123.413,65.0696,0.033247,0.025597,0.018,0.027413,0.030357,0
528,17.6,123.3615,65.1771,0.033224,0.025443,0.018,0.004708,0.053604,0
529,17.6333,123.4467,64.9281,0.033377,0.025577,0.018241,0.005182,0.025214,0
530,17.6667,123.5273,64.8982,0.033746,0.025555,0.019593,0.00734,0.033486,0
531,17.7,123.5077,64.9387,0.033816,0.0257,0.019177,0.006139,0.03759,0
532,17.7333,123.6317,65.0731,0.033774,0.025472,0.018002,0.029417,0.032099,0
533,17.7667,123.6459,65.0261,0.033778,0.025246,0.018002,0.004336,0.032135,0
534,17.8,123.7039,65.1391,0.034089,0.025281,0.018,0.010303,0.031427,0
535,17.8333,123.8415,65.3578,0.034309,0.025156,0.018002,0.017024,0.052124,0
536,17.8667,123.8836,66.1639,0.03528,0.02541,0.0184,0.132814,0.07245,0
537,17.9,123.8884,66.1983,0.035153,0.025366,0.018269,0.010981,0.008268,0
538,17.9333,123.8737,66.1422,0.035288,0.025531,0.018363,0.004366,0.0111,0
539,17.9667,123.868,66.1948,0.035204,0.025507,0.01823,0.007099,0.009949,0
540,18.0,123.8297,66.3073,0.035235,0.025417,0.018343,0.007115,0.01973,0
541,18.0333,123.7889,66.3424,0.035287,0.025654,0.018381,0.003417,0.021184,0
542,18.0667,123.7738,66.4135,0.035271,0.025628,0.018175,0.006916,0.016643,0
543,18.1,123.7605,66.4839,0.035339,0.02577,0.018346,0.005781,0.019353,0
544,18.1333,123.7714,66.4628,0.035388,0.025781,0.01835,0.00353,0.01643,0
545,18.1667,123.7816,66.4771,0.035337,0.025755,0.018324,0.003611,0.011934,0
546,18.2,123.8132,66.3941,0.035343,0.025636,0.018352,0.003966,0.020302,0
547,18.2333,123.835,66.3486,0.03537,0.025744,0.01835,0.002405,0.013616,0
548,18.2667,123.8442,66.4284,0.035096,0.025553,0.017938,0.008818,0.008288,0
549,18.3,123.8718,66.3959,0.035191,0.02572,0.017987,0.004338,0.01936,0
550,18.3333,123.8777,66.3633,0.035116,0.025595,0.017941,0.003258,0.011942,0
551,18.3667,123.8786,66.3987,0.035079,0.0255,0.017947,0.00341,0.010299,0
552,18.4,123.8836,66.3767,0.035137,0.025531,0.017949,0.003796,0.010588,0
553,18.4333,123.8794,66.3675,0.035155,0.025575,0.017941,0.002153,0.009838,0
554,18.4667,123.8821,66.3971,0.035138,0.025465,0.017963,0.003816,0.009514,0
555,18.5,123.8576,66.3655,0.035173,0.025485,0.01796,0.003319,0.011924,0
556,18.5333,123.7998,66.4821,0.035217,0.02563,0.017965,0.004143,0.022553,0
557,18.5667,123.7728,66.4904,0.035275,0.025838,0.017965,0.003178,0.014021,0
558,18.6,123.7682,66.5484,0.035275,0.025933,0.017967,0.002875,0.014817,0
559,18.6333,123.7827,66.557,0.035243,0.025893,0.017976,0.004045,0.01745,0
560,18.6667,123.7889,66.5419,0.035255,0.025941,0.017978,0.002145,0.010173,0
561,18.7,123.8223,66.5708,0.035185,0.025707,0.017976,0.004443,0.015503,0
562,18.7333,123.8279,66.4989,0.035152,0.025691,0.017971,0.004242,0.014388,0
563,18.7667,123.8412,66.4847,0.035167,0.025671,0.01789,0.002971,0.011086,0
564,18.8,123.8585,66.4594,0.035171,0.025658,0.017993,0.004756,0.015426,0
565,18.8333,123.861,66.4377,0.035132,0.025522,0.018002,0.003191,0.015008,0
566,18.8667,123.8683,66.4434,0.035143,0.025577,0.017993,0.002591,0.010281,0
567,18.9,123.8731,66.4521,0.035168,0.025509,0.017998,0.003977,0.010317,0
568,18.9333,123.875,66.4246,0.035198,0.025601,0.017998,0.002834,0.012731,0
569,18.9667,123.8762,66.4195,0.035196,0.025575,0.017991,0.002557,0.008772,0
570,19.0,123.8378,66.5357,0.035196,0.02568,0.017989,0.003707,0.019621,0
571,19.0333,123.7954,66.5956,0.035285,0.026009,0.017989,0.002897,0.020624,0
572,19.0667,123.784,66.6287,0.035268,0.025972,0.017991,0.002288,0.014963,0
573,19.1,123.7831,66.6558,0.035239,0.025957,0.017984,0.003511,0.018241,0
574,19.1333,123.7798,66.634,0.035259,0.02604,0.017991,0.002418,0.010373,0
575,19.1667,123.8099,66.6204,0.035276,0.026101,0.017982,0.002846,0.013891,0
576,19.2,123.8323,66.5479,0.03525,0.026064,0.017947,0.003999,0.017174,0
577,19.2333,123.851,66.5171,0.035224,0.025985,0.017954,0.002565,0.014048,0
578,19.2667,123.8565,66.556,0.035138,0.025792,0.017862,0.003191,0.012014,0
579,19.3,123.8789,66.5199,0.035121,0.025549,0.017967,0.004825,0.020571,0
580,19.3333,123.8938,66.471,0.035133,0.025507,0.017949,0.003054,0.013577,0
581,19.3667,123.8973,66.4769,0.035121,0.025531,0.017945,0.003216,0.009552,0
582,19.4,123.9,66.4416,0.035125,0.025641,0.017949,0.00299,0.011531,0
583,19.4333,123.8938,66.4418,0.035119,0.025658,0.017949,0.001892,0.008595,0
584,19.4667,123.8965,66.4501,0.035099,0.025621,0.017952,0.001609,0.00742,0
585,19.5,123.8615,66.476,0.035089,0.025595,0.017949,0.004007,0.015193,0
586,19.5333,123.8203,66.4993,0.035164,0.025882,0.017949,0.00304,0.01982,0
587,19.5667,123.807,66.5218,0.035166,0.025884,0.017949,0.002868,0.013808,0
588,19.6,123.7847,66.5268,0.035198,0.026097,0.017949,0.003013,0.01451,0
589,19.6333,123.7942,66.4812,0.035184,0.026082,0.017949,0.003133,0.019814,0
590,19.6667,123.8059,66.4742,0.035156,0.025985,0.017949,0.002009,0.010108,0
591,19.7,123.8387,66.4254,0.035108,0.025717,0.017949,0.002932,0.017806,0
592,19.7333,123.8567,66.3896,0.035169,0.025875,0.017949,0.002735,0.012505,0
593,19.7667,123.8705,66.3909,0.035144,0.025818,0.017949,0.002159,0.009025,0
594,19.8,123.9013,66.3695,0.035122,0.025786,0.017949,0.003214,0.014916,0
595,19.8333,123.9138,66.3031,0.03512,0.025827,0.017949,0.003049,0.010263,0
596,19.8667,123.92,66.3218,0.035114,0.025768,0.017949,0.002688,0.008091,0
597,19.9,123.92,66.3199,0.03509,0.025676,0.017949,0.003053,0.008989,0
598,19.9333,123.916,66.2997,0.035127,0.025801,0.017949,0.001875,0.00796,0
599,19.9667,123.9148,66.3228,0.035131,0.025746,0.017949,0.001866,0.00726,0
600,20.0,123.911,66.2904,0.035174,0.025963,0.017949,0.005027,0.014631,0
601,20.0333,123.8608,66.3332,0.035229,0.02618,0.017949,0.003225,0.016558,0
602,20.0667,123.8418,66.3713,0.035262,0.026251,0.017949,0.00328,0.012374,0
603,20.1,123.8419,66.4158,0.035273,0.026253,0.017949,0.003638,0.01602,0
604,20.1333,123.8536,66.3833,0.035244,0.026119,0.017949,0.003142,0.011042,0
605,20.1667,123.8686,66.3788,0.035237,0.026088,0.017949,0.002447,0.009083,0
606,20.2,123.9014,66.3618,0.035242,0.026097,0.017949,0.004199,0.017439,0
607,20.2333,123.9075,66.3237,0.035246,0.026196,0.017949,0.00823,0.018906,0
608,20.2667,123.9397,66.1905,0.035204,0.026134,0.017952,0.02416,0.027013,0
609,20.3,123.9152,65.9569,0.035272,0.026143,0.017952,0.03182,0.048147,0
610,20.3333,123.8201,65.377,0.035198,0.02613,0.017954,0.068847,0.069382,0
611,20.3667,124.5276,71.7549,0.03488,0.026205,0.01738,0.160507,0.109082,0
612,20.4,126.9392,64.3209,0.034764,0.026345,0.017339,0.177616,0.145405,0
613,20.4333,128.7563,63.7495,0.036734,0.026402,0.017266,0.102731,0.1583,0
614,20.4667,130.7399,63.1635,0.045136,0.026398,0.017766,0.111087,0.231327,0
615,20.5,133.1012,62.7052,0.048596,0.026665,0.019475,0.092254,0.248662,0
616,20.5333,136.2823,61.2531,0.048754,0.028629,0.019854,0.131027,0.283797,0
617,20.5667,139.6919,59.5921,0.048,0.029943,0.02051,0.098384,0.288086,0
618,20.6,143.4124,58.4176,0.047828,0.030005,0.021828,0.102663,0.299107,0
619,20.6333,148.058,56.2884,0.045514,0.028704,0.024354,0.155378,0.308185,0
620,20.6667,153.1924,54.5813,0.042809,0.026935,0.025037,0.14173,0.249171,0
621,20.7,157.7361,53.0219,0.040686,0.026841,0.025574,0.12824,0.256308,0
622,20.7333,161.5763,52.1696,0.037166,0.025924,0.021126,0.146484,0.229632,0
623,20.7667,164.7823,51.7206,0.034405,0.024304,0.0177,0.152414,0.231077,0
624,20.8,167.6111,50.8978,0.032008,0.020967,0.015303,0.124088,0.218699,0
625,20.8333,170.0755,50.5517,0.030501,0.018409,0.014482,0.123691,0.227054,0
626,20.8667,171.9016,50.3959,0.030233,0.017544,0.014169,0.122783,0.205539,0
627,20.9,173.4217,51.054,0.030367,0.01754,0.014366,0.141141,0.220168,0
628,20.9333,174.27,46.28,0.031142,0.017242,0.014066,0.105165,0.213403,0
629,20.9667,175.1203,41.2736,0.031103,0.017053,0.014125,0.099591,0.17865,0
630,21.0,175.7052,40.9562,0.031555,0.017064,0.014885,0.049153,0.241365,0
631,21.0333,175.775,41.0021,0.032291,0.017362,0.015067,0.024685,0.122466,0
632,21.0667,175.8804,41.0938,0.031933,0.017608,0.014913,0.021967,0.08326,0
