frame,timestamp_s,brightness,saturation,edge_density,top_edge_density,bottom_edge_density,histogram_change,motion_score,scene_cut
999,33.3,71.8175,64.5164,0.024861,0.0,0.0,0.005144,0.010538,0
1000,33.3333,71.8818,64.5136,0.02477,0.0,0.0,0.007303,0.029506,0
1001,33.3667,71.895,64.6016,0.024678,0.0,0.0,0.008289,0.032009,0
1002,33.4,71.8876,64.6856,0.024727,0.0,0.0,0.0066,0.029657,0
1003,33.4333,71.9041,64.6461,0.024611,0.0,0.0,0.008694,0.024047,0
1004,33.4667,71.9236,64.5332,0.024663,0.0,0.0,0.010469,0.026182,0
1005,33.5,71.9527,64.5103,0.024558,0.0,0.0,0.006203,0.021205,0
1006,33.5333,71.955,64.5149,0.024538,0.0,0.0,0.004288,0.011436,0
1007,33.5667,71.9083,64.5571,0.024599,0.0,0.0,0.007242,0.021971,0
1008,33.6,71.8996,64.6147,0.024659,0.0,0.0,0.009886,0.024741,0
1009,33.6333,71.9037,64.6587,0.024838,0.0,0.0,0.008065,0.028936,0
1010,33.6667,71.9257,64.5724,0.024705,0.0,0.0,0.009087,0.026334,0
1011,33.7,71.8978,64.5019,0.024804,0.0,0.0,0.007977,0.021107,0
1012,33.7333,71.8669,64.4558,0.024835,0.0,0.0,0.006529,0.022849,0
1013,33.7667,71.819,64.4979,0.024866,0.0,0.0,0.006345,0.015726,0
1014,33.8,71.8559,64.4841,0.02478,0.0,0.0,0.00642,0.023348,0
1015,33.8333,71.8879,64.6008,0.024732,0.0,0.0,0.009028,0.037349,0
1016,33.8667,71.8768,64.6821,0.024626,0.0,0.0,0.007915,0.024906,0
1017,33.9,71.8939,64.648,0.024626,0.0,0.0,0.009105,0.024594,0
1018,33.9333,71.9121,64.5811,0.024674,0.0,0.0,0.008269,0.026721,0
1019,33.9667,71.9394,64.5237,0.024674,0.0,0.0,0.006184,0.021876,0
1020,34.0,71.9564,64.5276,0.024497,0.0,0.0,0.004968,0.01512,0
1021,34.0333,71.9596,64.5316,0.0245,0.0,0.0,0.004937,0.014439,0
1022,34.0667,71.9615,64.5296,0.024579,0.0,0.0,0.00575,0.025153,0
1023,34.1,71.9578,64.5615,0.024584,0.0,0.0,0.004867,0.011562,0
1024,34.1333,71.9543,64.5543,0.024582,0.0,0.0,0.00452,0.012231,0
1025,34.1667,71.9526,64.523,0.024617,0.0,0.0,0.005504,0.016754,0
1026,34.2,71.9547,64.5061,0.024576,0.0,0.0,0.004913,0.012596,0
1027,34.2333,71.9555,64.5363,0.02462,0.0,0.0,0.004144,0.014847,0
1028,34.2667,71.9113,64.5471,0.024559,0.0,0.0,0.00652,0.017648,0
1029,34.3,71.8971,64.6125,0.024552,0.0,0.0,0.009213,0.024332,0
1030,34.3333,71.8921,64.6762,0.024702,0.0,0.0,0.008581,0.028196,0
1031,34.3667,71.9193,64.6192,0.024714,0.0,0.0,0.006905,0.020296,0
1032,34.4,71.9057,64.5571,0.024713,0.0,0.0,0.008017,0.027356,0
1033,34.4333,71.8751,64.5026,0.024771,0.0,0.0,0.00654,0.023149,0
1034,34.4667,71.8191,64.5251,0.024837,0.0,0.0,0.00676,0.018034,0
1035,34.5,71.8379,64.5348,0.024752,0.0,0.0,0.006364,0.016821,0
1036,34.5333,71.8931,64.5678,0.024726,0.0,0.0,0.008105,0.034363,0
1037,34.5667,71.8773,64.6739,0.02473,0.0,0.0,0.008196,0.030656,0
1038,34.6,71.8959,64.6209,0.024614,0.0,0.0,0.007349,0.024524,0
1039,34.6333,71.9073,64.5776,0.0247,0.0,0.0,0.008047,0.02599,0
1040,34.6667,71.9339,64.5357,0.024686,0.0,0.0,0.006039,0.016996,0
1041,34.7,71.9618,64.5372,0.024518,0.0,0.0,0.005361,0.01881,0
1042,34.7333,71.9189,64.5576,0.024559,0.0,0.0,0.005999,0.018129,0
1043,34.7667,71.9013,64.6069,0.024598,0.0,0.0,0.008393,0.024918,0
1044,34.8,71.897,64.6617,0.024699,0.0,0.0,0.008132,0.028279,0
1045,34.8333,71.9722,64.5156,0.024302,0.0,0.0,0.015654,0.037175,0
1046,34.8667,71.9624,64.4656,0.024323,0.0,0.0,0.009074,0.028082,0
